ra,ano_referencia,fase,genero,inde_ano,prob_risco,nivel_risco
RA-949,2024,0,Feminino,7.1323428571,0.8446079934808521,Alto Risco
RA-950,2024,0,Feminino,7.693461904800001,0.8479498324600501,Alto Risco
RA-951,2024,0,Feminino,6.4483428571,0.7698136179757555,Alto Risco
RA-1002,2024,0,Feminino,7.967866666700001,0.9574660011874114,Alto Risco
RA-774,2024,0,Feminino,5.685771428600001,0.9859260999092331,Alto Risco
RA-749,2024,0,Masculino,8.3373184211,0.7870879972864305,Alto Risco
RA-929,2024,0,Feminino,7.7244368421,0.9274454694466724,Alto Risco
RA-930,2024,0,Masculino,7.9298184211,0.9422576984318038,Alto Risco
RA-787,2024,0,Masculino,7.73495,0.950334887681755,Alto Risco
RA-1348,2024,0,Masculino,7.9604662539,0.8482106816355551,Alto Risco
RA-935,2024,0,Masculino,8.3422,0.9173852098179235,Alto Risco
RA-1349,2024,0,Masculino,7.855727777800001,0.775968392368972,Alto Risco
RA-937,2024,0,Feminino,8.3792,0.09112662222492482,Baixo Risco
RA-1350,2024,0,Feminino,8.335450000000002,0.38850127922029837,Risco Moderado
RA-1351,2024,0,Masculino,8.1861038462,0.506767193231745,Risco Moderado
RA-959,2024,0,Masculino,8.379818421100001,0.8701165348143327,Alto Risco
RA-1352,2024,0,Masculino,8.289950000000001,0.1586194148140387,Baixo Risco
RA-1353,2024,0,Feminino,6.454700000000001,0.8172293870052565,Alto Risco
RA-1354,2024,0,Feminino,7.353427272700001,0.5546708170470963,Risco Moderado
RA-979,2024,0,Masculino,8.0352454545,0.8830995952556268,Alto Risco
RA-1355,2024,0,Masculino,7.202245454500001,0.6471111540760237,Alto Risco
RA-971,2024,0,Masculino,6.8916181818,0.8503445694603269,Alto Risco
RA-972,2024,0,Masculino,7.537472727300001,0.9024652074267674,Alto Risco
RA-965,2024,0,Feminino,6.1376545455,0.9107178570659707,Alto Risco
RA-973,2024,0,Masculino,6.9318363636,0.9148405976407308,Alto Risco
RA-1356,2024,0,Feminino,7.8695888889,0.6691406840659776,Alto Risco
RA-966,2024,0,Masculino,7.9943363636,0.9499777295446828,Alto Risco
RA-1357,2024,0,Masculino,7.1807,0.5868740029279913,Risco Moderado
RA-969,2024,0,Masculino,7.453427272700001,0.9098094624521823,Alto Risco
RA-1358,2024,0,Feminino,6.552990476200001,0.32969603675720704,Risco Moderado
RA-1359,2024,0,Feminino,7.2102,0.41458458719529934,Risco Moderado
RA-1360,2024,0,Masculino,6.8480623189,0.4090380544994081,Risco Moderado
RA-1361,2024,0,Feminino,8.738700000000001,0.15111102259903625,Baixo Risco
RA-975,2024,0,Feminino,7.146366666700001,0.8620478256814963,Alto Risco
RA-1362,2024,0,Masculino,7.709200000000001,0.37370487331706337,Risco Moderado
RA-977,2024,0,Feminino,7.188033333300001,0.8979010686525819,Alto Risco
RA-1363,2024,0,Feminino,7.690800000000001,0.5436493775047317,Risco Moderado
RA-981,2024,0,Feminino,6.651373913,0.7836333365435627,Alto Risco
RA-1364,2024,0,Masculino,7.570033333300001,0.7801834182555776,Alto Risco
RA-1365,2024,0,Masculino,7.3700333333,0.6838748713069773,Alto Risco
RA-1366,2024,0,Feminino,6.919852173900001,0.518210745906718,Risco Moderado
RA-974,2024,0,Masculino,7.6077217391,0.8557706020250617,Alto Risco
RA-1367,2024,0,Feminino,8.427286956500001,0.20836752831152996,Baixo Risco
RA-1368,2024,0,Masculino,8.6012,0.22366381124000154,Baixo Risco
RA-1369,2024,0,Feminino,8.052286956500001,0.030283066054720732,Baixo Risco
RA-978,2024,0,Feminino,7.4637,0.8779159811203229,Alto Risco
RA-1370,2024,0,Masculino,8.0456444444,0.35579791420630275,Risco Moderado
RA-1371,2024,0,Feminino,6.4843521739,0.4708134989351014,Risco Moderado
RA-1372,2024,0,Feminino,7.963200000000001,0.2382964262114212,Baixo Risco
RA-1373,2024,0,Feminino,7.577286956500001,0.6986667316319356,Alto Risco
RA-1374,2024,0,Masculino,7.3707652174,0.5712009074643063,Risco Moderado
RA-1375,2024,0,Masculino,8.101200000000002,0.6493425935677559,Alto Risco
RA-1376,2024,0,Masculino,8.2742769231,0.5378520706380734,Risco Moderado
RA-994,2024,0,Feminino,7.7982217391,0.956109029326843,Alto Risco
RA-1377,2024,0,Masculino,7.8987,0.29268884511139637,Baixo Risco
RA-1378,2024,0,Feminino,7.6703428571,0.47729282718730276,Risco Moderado
RA-1379,2024,0,Masculino,6.638292105300001,0.6101983320302037,Alto Risco
RA-1380,2024,0,Masculino,7.964342230600001,0.4234529998046072,Risco Moderado
RA-770,2024,0,Masculino,7.3057112782,0.8427586405892085,Alto Risco
RA-1381,2024,0,Feminino,9.038200000000002,0.2130755287865466,Baixo Risco
RA-1382,2024,0,Feminino,7.834830952400001,0.7682427746478955,Alto Risco
RA-1383,2024,0,Feminino,8.3720803259,0.2697825280733057,Baixo Risco
RA-1384,2024,0,Masculino,6.221984461100001,0.6792671313324044,Alto Risco
RA-1385,2024,0,Masculino,7.7262,0.8583797999988547,Alto Risco
RA-1386,2024,0,Feminino,7.803580952400001,0.7534653117036557,Alto Risco
RA-1387,2024,0,Feminino,7.8030796992,0.7603658764845395,Alto Risco
RA-1388,2024,0,Feminino,7.015057142799999,0.4820331174647711,Risco Moderado
RA-1389,2024,0,Feminino,8.980533333299999,0.24072888392744116,Baixo Risco
RA-1390,2024,0,Feminino,8.4930333333,0.13089982167632822,Baixo Risco
RA-1391,2024,0,Masculino,8.8435333333,0.19064822238646975,Baixo Risco
RA-1392,2024,0,Masculino,5.4262,0.9759528072090452,Alto Risco
RA-1393,2024,0,Feminino,7.2597,0.23598779223487146,Baixo Risco
RA-990,2024,1,Masculino,7.812283333400001,0.9436798088527028,Alto Risco
RA-1394,2024,1,Feminino,7.503255555500002,0.7404454397162031,Alto Risco
RA-991,2024,1,Feminino,7.057230303000001,0.8048521487570138,Alto Risco
RA-1018,2024,1,Masculino,7.7054045454,0.9441825430454104,Alto Risco
RA-1395,2024,1,Feminino,8.5997833334,0.33180485752273675,Risco Moderado
RA-1396,2024,1,Feminino,7.8477,0.8755808617248263,Alto Risco
RA-1025,2024,1,Masculino,7.897071212,0.9597936394038988,Alto Risco
RA-1019,2024,1,Feminino,8.692255194900001,0.7175807068736759,Alto Risco
RA-879,2024,1,Feminino,8.1096318182,0.44966672496585863,Risco Moderado
RA-1020,2024,1,Feminino,8.9544954545,0.6915554853853334,Alto Risco
RA-1021,2024,1,Masculino,8.0985863636,0.833990843409443,Alto Risco
RA-1022,2024,1,Masculino,7.613169697000002,0.866464245368457,Alto Risco
RA-1397,2024,1,Feminino,7.828033333400001,0.8286042865564005,Alto Risco
RA-699,2024,1,Masculino,6.427771212000001,0.8112842758345123,Alto Risco
RA-1398,2024,1,Feminino,7.989700527000001,0.9324976875122142,Alto Risco
RA-871,2024,1,Masculino,7.2917293148,0.5901853475418293,Risco Moderado
RA-1399,2024,1,Feminino,7.438578787899999,0.7289205587145381,Alto Risco
RA-873,2024,1,Feminino,7.61095,0.8741758168759782,Alto Risco
RA-898,2024,1,Masculino,7.866133333400001,0.9385582905616335,Alto Risco
RA-750,2024,1,Masculino,4.542230369,0.9910109617959486,Alto Risco
RA-899,2024,1,Masculino,8.425024769300002,0.3743723502990946,Risco Moderado
RA-878,2024,1,Masculino,6.5335560606,0.7987117347679393,Alto Risco
RA-893,2024,1,Masculino,8.8910333334,0.6860805250533556,Alto Risco
RA-1024,2024,1,Feminino,8.6516166666,0.8209150204582625,Alto Risco
RA-900,2024,1,Feminino,8.802003030200002,0.4939089362366612,Risco Moderado
RA-903,2024,1,Feminino,8.0758287879,0.1271904737906082,Baixo Risco
RA-1400,2024,1,Masculino,7.622839525700001,0.6294231810873975,Alto Risco
RA-851,2024,1,Masculino,6.2114602109,0.8820072184085515,Alto Risco
RA-1028,2024,1,Masculino,7.1404338602,0.8381478084210597,Alto Risco
RA-922,2024,1,Feminino,8.5209954545,0.3080187278517173,Risco Moderado
RA-684,2024,1,Masculino,7.769381818200001,0.45054782737370674,Risco Moderado
RA-1031,2024,1,Masculino,6.8757227273,0.736792710675593,Alto Risco
RA-892,2024,1,Masculino,8.697700000000001,0.8167793632484286,Alto Risco
RA-1029,2024,1,Feminino,7.797790909100001,0.8975951251510975,Alto Risco
RA-1032,2024,1,Masculino,8.01645,0.6351570554969839,Alto Risco
RA-894,2024,1,Feminino,8.67895,0.8268191564545432,Alto Risco
RA-1401,2024,1,Masculino,8.1188277778,0.7144437775817167,Alto Risco
RA-896,2024,1,Masculino,8.2852454545,0.11347055853164535,Baixo Risco
RA-693,2024,1,Feminino,8.9079954545,0.33642937079253615,Risco Moderado
RA-743,2024,1,Feminino,7.655745454500001,0.8684307212216011,Alto Risco
RA-681,2024,1,Masculino,6.0398818182,0.8507984858070929,Alto Risco
RA-1035,2024,1,Masculino,7.833495454500001,0.8997176139701405,Alto Risco
RA-850,2024,1,Masculino,7.864245454500001,0.9066271313879714,Alto Risco
RA-1402,2024,1,Feminino,8.588040909100002,0.18805355161259227,Baixo Risco
RA-1403,2024,1,Feminino,8.257421861500001,0.609817302396684,Alto Risco
RA-1404,2024,1,Feminino,8.3971318182,0.10140672342178242,Baixo Risco
RA-923,2024,1,Feminino,7.688609090900001,0.774912110612052,Alto Risco
RA-847,2024,1,Masculino,5.009290909100001,0.9872185899113287,Alto Risco
RA-1405,2024,1,Feminino,8.4749727273,0.20166238234805106,Baixo Risco
RA-1406,2024,1,Feminino,7.8186772727,0.8874747682492319,Alto Risco
RA-1407,2024,1,Masculino,7.546086363600001,0.8534331515216766,Alto Risco
RA-1408,2024,1,Masculino,7.626768181800001,0.9031521582284596,Alto Risco
RA-1409,2024,1,Masculino,7.863131818100001,0.8951098753517237,Alto Risco
RA-1410,2024,1,Masculino,7.5319272727,0.7415799426159726,Alto Risco
RA-874,2024,1,Masculino,7.0235939394,0.870958065347582,Alto Risco
RA-1411,2024,1,Masculino,6.886950000000001,0.8114310174668251,Alto Risco
RA-1412,2024,1,Masculino,9.204671861500001,0.4300534100052075,Risco Moderado
RA-690,2024,1,Feminino,7.385368181800001,0.762763382422431,Alto Risco
RA-1413,2024,1,Masculino,7.747564718600001,0.8270449572355795,Alto Risco
RA-1414,2024,1,Feminino,8.840007359300001,0.6293568869480952,Alto Risco
RA-995,2024,1,Feminino,5.110372077899999,0.9838663436099044,Alto Risco
RA-853,2024,1,Feminino,7.986866666600001,0.7846849525897681,Alto Risco
RA-854,2024,1,Feminino,7.826199999900001,0.8755394001560171,Alto Risco
RA-1415,2024,1,Feminino,7.3712454546,0.8219189169993122,Alto Risco
RA-842,2024,1,Feminino,7.072914756400001,0.8336772499276428,Alto Risco
RA-700,2024,1,Feminino,7.005745454500001,0.7952389974093023,Alto Risco
RA-1416,2024,1,Feminino,7.375503030400001,0.8557118897306474,Alto Risco
RA-911,2024,1,Masculino,5.4552454547,0.987021710948598,Alto Risco
RA-859,2024,1,Feminino,8.5817909091,0.4276053507754332,Risco Moderado
RA-860,2024,1,Masculino,8.7738666667,0.5462938389602242,Risco Moderado
RA-727,2024,1,Masculino,8.447003030300001,0.8208257057058079,Alto Risco
RA-1417,2024,1,Masculino,7.7436242424,0.8961066930916444,Alto Risco
RA-910,2024,1,Masculino,8.1163818182,0.12155294903436145,Baixo Risco
RA-840,2024,1,Masculino,8.5912909091,0.4642068695274404,Risco Moderado
RA-926,2024,1,Feminino,7.7830787878,0.908496401838937,Alto Risco
RA-1418,2024,1,Masculino,7.735290909100001,0.8695153915271573,Alto Risco
RA-927,2024,1,Feminino,7.9921696969,0.804637573920844,Alto Risco
RA-672,2024,1,Feminino,4.2118138341,0.9924738228650449,Alto Risco
RA-1043,2024,1,Masculino,7.539847562500002,0.9149636326731923,Alto Risco
RA-738,2024,1,Feminino,7.262698023800001,0.8696090772463653,Alto Risco
RA-1419,2024,1,Feminino,8.7536999999,0.17145325963667699,Baixo Risco
RA-704,2024,1,Masculino,6.812115678500001,0.7841989643096056,Alto Risco
RA-705,2024,1,Masculino,5.294247619100001,0.9848329355500424,Alto Risco
RA-822,2024,1,Masculino,5.2645678524,0.979805018807342,Alto Risco
RA-740,2024,1,Feminino,8.1611005269,0.5016941417314691,Risco Moderado
RA-741,2024,1,Feminino,5.0795885374,0.9864665761637502,Alto Risco
RA-1420,2024,1,Masculino,5.6558,0.9757499694424301,Alto Risco
RA-709,2024,1,Feminino,6.833780895800001,0.7563352822746473,Alto Risco
RA-1421,2024,1,Masculino,7.126922222200001,0.6678836078456886,Alto Risco
RA-1422,2024,1,Feminino,7.0132,0.779265169418329,Alto Risco
RA-1423,2024,1,Masculino,6.403450000000001,0.7197099252540716,Alto Risco
RA-733,2024,1,Feminino,8.808825,0.871092644487421,Alto Risco
RA-836,2024,1,Masculino,6.0234537878,0.8200967751797497,Alto Risco
RA-1424,2024,1,Feminino,7.5543388889,0.8188527547986703,Alto Risco
RA-1425,2024,1,Masculino,6.8290988095,0.7710557486620265,Alto Risco
RA-1426,2024,1,Feminino,5.836747619,0.978638077504494,Alto Risco
RA-716,2024,1,Masculino,6.237294367500001,0.7967491416584633,Alto Risco
RA-1049,2024,1,Masculino,6.821885606,0.7418586616605372,Alto Risco
RA-1427,2024,1,Feminino,8.425325,0.6931272483313196,Alto Risco
RA-1052,2024,1,Masculino,7.744032575800001,0.871063457692877,Alto Risco
RA-719,2024,1,Masculino,7.1193969697,0.9274481472613075,Alto Risco
RA-1055,2024,1,Masculino,6.403040909100001,0.8343836727326538,Alto Risco
RA-747,2024,1,Feminino,5.8450809523,0.9856625489962053,Alto Risco
RA-928,2024,1,Feminino,8.8733666667,0.6469052309330658,Alto Risco
RA-748,2024,1,Masculino,8.2272,0.6933246209366075,Alto Risco
RA-769,2024,1,Feminino,7.099342857200002,0.8201011522879951,Alto Risco
RA-876,2024,1,Masculino,7.612057142800001,0.7432415965227311,Alto Risco
RA-776,2024,1,Feminino,5.178509523800001,0.9807226708699879,Alto Risco
RA-753,2024,1,Feminino,8.2450571429,0.8172074519015232,Alto Risco
RA-601,2024,1,Masculino,8.5107,0.7637243032868568,Alto Risco
RA-955,2024,1,Feminino,6.245452381,0.763468113310439,Alto Risco
RA-831,2024,1,Masculino,8.0066285715,0.5655335431216488,Risco Moderado
RA-1067,2024,1,Masculino,7.840033333300001,0.9220190461004639,Alto Risco
RA-1058,2024,1,Feminino,7.703347619,0.9126657091494315,Alto Risco
RA-757,2024,1,Feminino,7.938842857200001,0.8953803473904594,Alto Risco
RA-794,2024,1,Feminino,7.145652380900001,0.7571876995037901,Alto Risco
RA-960,2024,1,Masculino,5.286047619,0.9841750751425765,Alto Risco
RA-587,2024,1,Masculino,6.817057142900001,0.777446289520574,Alto Risco
RA-826,2024,1,Masculino,7.9442,0.9487763988068902,Alto Risco
RA-789,2024,1,Feminino,8.0443904763,0.14382950977358358,Baixo Risco
RA-1056,2024,1,Masculino,8.192009523800001,0.6715865118581401,Alto Risco
RA-1428,2024,1,Masculino,8.006108496800001,0.6224493356619055,Alto Risco
RA-830,2024,1,Feminino,7.1373428571,0.8266758981942808,Alto Risco
RA-780,2024,1,Feminino,7.7430333333,0.8198234757378076,Alto Risco
RA-1057,2024,1,Feminino,8.2352,0.7750178188606691,Alto Risco
RA-1062,2024,1,Masculino,7.6147238096,0.8844475601397647,Alto Risco
RA-1429,2024,1,Masculino,8.041811111100001,0.7421453208053022,Alto Risco
RA-1430,2024,1,Masculino,7.864033333300001,0.860318217107832,Alto Risco
RA-767,2024,1,Masculino,8.131890476200002,0.8367873305560182,Alto Risco
RA-943,2024,1,Feminino,8.965033333300001,0.7920517193496817,Alto Risco
RA-782,2024,1,Masculino,8.1896285714,0.1565429978286299,Baixo Risco
RA-795,2024,1,Feminino,8.441414285700002,0.7223013301482771,Alto Risco
RA-1431,2024,1,Feminino,7.9147292443,0.970387040662101,Alto Risco
RA-1432,2024,1,Feminino,8.774075000000002,0.8155625671903624,Alto Risco
RA-1433,2024,1,Feminino,8.1939895962,0.6237382776158117,Alto Risco
RA-1434,2024,1,Masculino,8.2775982919,0.3332169419102089,Risco Moderado
RA-958,2024,1,Feminino,9.531325,0.3333808183862583,Risco Moderado
RA-961,2024,1,Masculino,6.529417908900001,0.7353598485908778,Alto Risco
RA-1435,2024,1,Masculino,7.7196166667,0.8344353752356248,Alto Risco
RA-755,2024,1,Masculino,8.925450000000001,0.8571720886965187,Alto Risco
RA-1436,2024,1,Feminino,7.589914648100001,0.8750664215925076,Alto Risco
RA-1437,2024,1,Feminino,7.982890217400001,0.9123853007243458,Alto Risco
RA-1438,2024,1,Feminino,8.176825000000001,0.6735526676224127,Alto Risco
RA-1439,2024,1,Feminino,8.507700000000002,0.7290466723867636,Alto Risco
RA-1440,2024,1,Feminino,7.469102691500001,0.8520255266278441,Alto Risco
RA-1441,2024,1,Masculino,8.961646169800002,0.673009985045323,Alto Risco
RA-1442,2024,1,Masculino,7.135189648100001,0.790588896354259,Alto Risco
RA-1443,2024,1,Feminino,6.921633333300001,0.5644663820500622,Risco Moderado
RA-1444,2024,1,Masculino,6.610588888900001,0.657383236036441,Alto Risco
RA-956,2024,1,Masculino,6.1175906455,0.8130885085424506,Alto Risco
RA-952,2024,1,Masculino,8.853624242300002,0.6508711227031394,Alto Risco
RA-939,2024,1,Feminino,7.051379841899999,0.7436936286574731,Alto Risco
RA-953,2024,1,Feminino,7.961241502000001,0.7682482284113682,Alto Risco
RA-954,2024,1,Feminino,8.2823798419,0.14640133244624107,Baixo Risco
RA-792,2024,1,Feminino,6.036012253,0.8544345863075713,Alto Risco
RA-1000,2024,1,Feminino,8.364790909100002,0.2192903538308189,Baixo Risco
RA-763,2024,1,Feminino,6.984760606,0.8205176003314844,Alto Risco
RA-1001,2024,1,Feminino,7.7964318841,0.9133667446773663,Alto Risco
RA-1445,2024,1,Feminino,7.842866666700001,0.8950460169508533,Alto Risco
RA-1446,2024,1,Masculino,5.9004061924,0.9639699997397413,Alto Risco
RA-768,2024,1,Feminino,7.0345379447,0.8153889498466705,Alto Risco
RA-1447,2024,1,Feminino,7.5402350878,0.774419873300504,Alto Risco
RA-980,2024,1,Feminino,7.946388311600001,0.7336330055538296,Alto Risco
RA-982,2024,1,Masculino,8.119860173100001,0.168893381059291,Baixo Risco
RA-1448,2024,1,Feminino,7.466126406900001,0.7749701633320455,Alto Risco
RA-1070,2024,1,Masculino,6.287171861500001,0.8424858106442972,Alto Risco
RA-985,2024,1,Masculino,8.2432,0.08857957926649361,Baixo Risco
RA-986,2024,1,Feminino,8.2603406926,0.21658719429003154,Baixo Risco
RA-810,2024,1,Masculino,7.704770175400001,0.9277771035883728,Alto Risco
RA-987,2024,1,Masculino,8.3028861472,0.07561636171583655,Baixo Risco
RA-988,2024,1,Feminino,8.1765333333,0.670066445495794,Alto Risco
RA-805,2024,1,Masculino,6.9375869048,0.8359654435391727,Alto Risco
RA-806,2024,1,Masculino,6.972777380900001,0.8152611527531689,Alto Risco
RA-807,2024,1,Masculino,7.797628571400001,0.824752473707135,Alto Risco
RA-808,2024,1,Masculino,8.7897,0.7106390841390978,Alto Risco
RA-963,2024,1,Feminino,8.375080952400001,0.10739010649034256,Baixo Risco
RA-989,2024,1,Masculino,7.3743785714,0.7277047354002989,Alto Risco
RA-964,2024,1,Masculino,7.548241666600001,0.8497780444325711,Alto Risco
RA-1449,2024,1,Feminino,7.214341666700001,0.7887548275882239,Alto Risco
RA-801,2024,1,Masculino,6.6752,0.7977943156243772,Alto Risco
RA-1450,2024,1,Masculino,7.405235714200002,0.5778875219957437,Risco Moderado
RA-984,2024,1,Feminino,8.475080952400003,0.1674181721653434,Baixo Risco
RA-1451,2024,1,Feminino,7.560479761900002,0.869027748991143,Alto Risco
RA-967,2024,1,Masculino,5.442610714300001,0.987613514769848,Alto Risco
RA-968,2024,1,Feminino,7.8403547619,0.9030313635871658,Alto Risco
RA-521,2024,2,Masculino,7.4798428572,0.4228578007638202,Risco Moderado
RA-821,2024,2,Masculino,6.643866666600001,0.359714591124993,Risco Moderado
RA-1075,2024,2,Feminino,6.8100812324,0.5454540744591078,Risco Moderado
RA-1048,2024,2,Feminino,7.5198666666,0.24868043250532873,Baixo Risco
RA-1082,2024,2,Feminino,6.6114857142,0.4004186447292284,Risco Moderado
RA-680,2024,2,Feminino,4.980071428700001,0.9854952454364234,Alto Risco
RA-698,2024,2,Masculino,7.3363190476,0.5086218601095279,Risco Moderado
RA-1452,2024,2,Masculino,8.6268666667,0.31722952117325454,Risco Moderado
RA-1453,2024,2,Feminino,7.1234857143,0.6210544435252515,Alto Risco
RA-1454,2024,2,Feminino,7.7042238095,0.531004708288184,Risco Moderado
RA-1455,2024,2,Feminino,6.6442555555,0.5900581961849628,Risco Moderado
RA-529,2024,2,Masculino,5.2661285715,0.9827503636292931,Alto Risco
RA-1456,2024,2,Masculino,8.492914285800001,0.13148980683189776,Baixo Risco
RA-1015,2024,2,Feminino,6.643252381000002,0.34316818736926646,Risco Moderado
RA-483,2024,2,Feminino,6.578604762,0.6748985507784645,Alto Risco
RA-497,2024,2,Feminino,4.4960809524,0.9868417657467118,Alto Risco
RA-1457,2024,2,Feminino,6.0197761904,0.7628277365196755,Alto Risco
RA-688,2024,2,Masculino,8.986533333300002,0.10392523823538165,Baixo Risco
RA-696,2024,2,Feminino,7.482680952299999,0.5097930488533859,Risco Moderado
RA-1458,2024,2,Feminino,5.879073684200001,0.9805147389550974,Alto Risco
RA-1034,2024,2,Masculino,8.0333666666,0.020732173483804642,Baixo Risco
RA-491,2024,2,Masculino,6.995247619100001,0.4899422327162335,Risco Moderado
RA-1027,2024,2,Feminino,8.220866666700001,0.05417866580879518,Baixo Risco
RA-1023,2024,2,Feminino,9.498580952300001,0.17662307636096358,Baixo Risco
RA-686,2024,2,Feminino,8.040259523700001,0.0317501716549028,Baixo Risco
RA-480,2024,2,Feminino,7.260202380900001,0.5306523465768835,Risco Moderado
RA-1459,2024,2,Masculino,6.665390476100001,0.4702520861781174,Risco Moderado
RA-1460,2024,2,Masculino,6.784805263200001,0.395124308330208,Risco Moderado
RA-1017,2024,2,Masculino,7.345521428500001,0.5189057852218079,Risco Moderado
RA-499,2024,2,Masculino,7.5794738095,0.4560541149937833,Risco Moderado
RA-514,2024,2,Feminino,6.219580952400001,0.7737923259014046,Alto Risco
RA-1461,2024,2,Feminino,6.871961904800001,0.6526773917445314,Alto Risco
RA-1462,2024,2,Feminino,7.6243666666,0.6745623524335825,Alto Risco
RA-1463,2024,2,Masculino,9.074561111000001,0.1759698772452629,Baixo Risco
RA-1464,2024,2,Feminino,7.288424359,0.5360594150507207,Risco Moderado
RA-687,2024,2,Masculino,8.2739844611,0.029667411534369515,Baixo Risco
RA-1030,2024,2,Masculino,7.740191604000001,0.5665864306540802,Risco Moderado
